id,name,price,sold,rating
6126,AXL,471966,76241,1.77
6127,Zebronics,141214,996860,3.98
6128,Ultimus,474281,320893,4.07
6129,Walker,478003,615255,2.85
6130,LG,428677,936337,4.05
6131,Xiaomi,324565,947035,1.62
6132,Chuwi,347116,425088,1.41
6133,Jio,339473,886097,2.24
6134,Razer,84519,258062,1.31
6135,Microsoft,586843,827052,2.7
6136,Xiaomi,353274,558943,4.56
6137,Asus,506442,652526,4.61
6138,Huawei,271635,331874,2.42
6139,Honor,72850,551711,1.7
6140,Huawei,301547,748890,4.59
6141,Ultimus,56594,800491,1.57
6142,Xiaomi,383113,918103,1.85
6143,Chuwi,303243,723821,4.91
6144,ASUS,514858,812969,4.77
6145,Gigabyte,538486,540947,2.42
6146,Xiaomi,190995,268943,4.89
6147,Lenovo,365902,607370,3.61
6148,Huawei,128212,812745,3.57
6149,Walker,39009,226586,3.19
6150,Samsung,435036,13414,4.22
6151,Wings,419335,754112,2.56
6152,ASUS,183383,169112,4.18
6153,Infinix,99240,153696,2.26
6154,Dell,127082,508158,4.44
6155,Zebronics,175520,641441,2.27
6156,Ninkear,409514,197147,2.33
6157,Avita,228156,531785,2.91
6158,Chuwi,98140,145675,2.01
6159,Walker,247647,377787,1.29
6160,Colorful,504782,521438,4.58
6161,Honor,248288,831728,2.84
6162,Asus,248709,353324,3.63
6163,Colorful,49836,197692,4.76
6164,Honor,188106,501981,1.95
6165,Infinix,345569,153190,3.71
6166,HP,440717,392066,1.02
6167,AXL,75147,188462,2.82
6168,Razer,14483,196835,1.74
6169,Huawei,226519,246001,1.05
6170,Tecno,77644,938251,2.43
6171,Huawei,46234,58188,1.77
6172,Walker,174860,25296,4.09
6173,Microsoft,366307,974656,3.15
6174,Primebook,262458,597994,4.77
6175,Primebook,412115,251151,4.62
6176,Microsoft,363901,598260,1.45
6177,Razer,203687,266541,2.48
6178,Jio,334074,858116,1.99
6179,Razer,105520,811001,3.22
6180,Honor,37870,495769,4.3
6181,Razer,72810,728993,4.26
6182,Colorful,253575,664763,4.93
6183,Gigabyte,104557,610981,3.68
6184,ASUS,411497,192242,4.77
6185,iBall,103219,304167,3.79
6186,Walker,58691,865222,4.97
6187,Razer,268048,746009,4.33
6188,Lenovo,281497,815777,2.29
6189,Ultimus,38625,315537,3.48
6190,Gigabyte,437334,136536,2.67
6191,Honor,575165,689667,3.87
6192,HP,382602,314602,1.96
6193,Samsung,588273,479670,2.65
6194,ASUS,49808,187608,3.77
6195,Gigabyte,289420,835365,2.92
6196,Zebronics,136584,199862,3.05
6197,Jio,554380,262569,3.36
6198,Ninkear,98024,128273,1.61
6199,Xiaomi,158529,560434,2.85
6200,Tecno,28546,656851,2.91
6201,Razer,233317,227598,1.75
6202,Huawei,210661,572537,2.7
6203,Asus,329357,208888,3.92
6204,Honor,261837,651188,1.78
6205,Razer,18489,120186,2.21
6206,Chuwi,178058,173406,2.05
6207,Zebronics,468028,912725,4.3
6208,Huawei,140903,773518,1.13
6209,Razer,480768,700247,3.2
6210,Acer,501966,165451,1.48
6211,AXL,426213,473951,2.1
6212,Fujitsu,514101,420125,4.31
6213,iBall,447126,443465,3.24
6214,Asus,311639,314740,2.15
6215,Honor,109931,835499,2.69
6216,Wings,36663,576548,1.44
6217,ASUS,499444,245443,1.84
6218,Asus,572114,396389,1.96
6219,Zebronics,461955,844196,2.1
6220,Tecno,384338,573697,1.88
6221,HP,303798,940588,2.63
6222,Zebronics,450248,755601,3.21
6223,Microsoft,493577,812050,2.51
6224,Primebook,69734,841949,4.87
6225,Wings,568435,80032,2.9
6226,HP,407799,78055,3.93
6227,Infinix,193290,496950,1.9
6228,Colorful,573741,193805,2.06
6229,Huawei,518295,646097,4.46
6230,Ultimus,487987,460297,3.66
6231,Chuwi,206225,882442,4.76
6232,Primebook,463023,428012,2.22
6233,AXL,422945,398449,3.56
6234,Lenovo,461770,933692,2.69
6235,Ultimus,88660,25766,3.39
6236,Huawei,206046,56486,2.73
6237,ASUS,274688,223437,1.86
6238,Tecno,584705,659185,2.43
6239,Tecno,21569,733901,4.03
6240,Huawei,182505,624795,3.39
6241,LG,375361,365064,2.3
6242,Dell,140347,522758,3.24
6243,Honor,265474,855257,1.49
6244,Gigabyte,479583,75952,2.15
6245,Tecno,534286,551846,1.99
6246,Primebook,294074,624832,1.55
6247,Gigabyte,202250,815841,4.43
6248,Jio,598019,807745,1.09
6249,Ultimus,129811,202597,4.33
6250,Dell,141548,613881,3.66
6251,Chuwi,245579,319380,2.21
6252,Gigabyte,401353,509251,1.51
6253,iBall,263334,656565,3.56
6254,Xiaomi,426217,670639,4.34
6255,Honor,122703,291122,3.03
6256,Dell,85569,759161,4.07
6257,Asus,172150,194876,4.69
6258,Tecno,129660,884728,3.25
6259,Honor,559408,531415,2.06
6260,Walker,185869,710051,3.48
6261,Asus,27416,209521,1.35
6262,Gigabyte,148561,82829,4.35
6263,Fujitsu,439324,298609,3.18
6264,HP,198419,510626,2.77
6265,Razer,499918,546500,2.01
6266,ASUS,253725,171895,2.43
6267,Honor,257265,977136,1.41
6268,Ninkear,333940,402820,1.99
6269,Infinix,109114,110083,1.59
6270,Chuwi,175215,45437,3.59
6271,Samsung,73772,826500,3.58
6272,Asus,232178,816819,4.66
6273,LG,92655,844074,4.61
6274,Zebronics,388250,533868,1.78
6275,iBall,195403,484993,1.53
6276,Honor,59450,884624,4.56
6277,Samsung,430387,482213,2.8
6278,Xiaomi,497555,630517,4.24
6279,Xiaomi,535520,853535,1.18
6280,Zebronics,563422,396982,1.31
6281,Acer,249616,241035,2.32
6282,HP,222743,761298,3.36
6283,Walker,581189,637931,3.86
6284,Zebronics,545582,386709,2.67
6285,Infinix,116061,226123,2.39
6286,Chuwi,455581,38967,3.72
6287,Jio,469638,648354,2.45
6288,Zebronics,496794,845826,4.81
6289,Ultimus,552813,207498,1.76
6290,Acer,215235,686171,2.69
6291,Primebook,107837,594652,4.64
6292,Microsoft,85075,117576,2.28
6293,Walker,407073,257013,3.24
6294,Primebook,401121,72072,4.74
6295,Huawei,266823,926014,4.66
6296,Zebronics,411231,89133,2.42
6297,Zebronics,391773,419006,3.98
6298,ASUS,512442,391879,3.59
6299,Fujitsu,128797,815498,3.2
6300,Tecno,490816,353817,2.44
6301,Wings,163323,310317,4.49
6302,AXL,106444,870160,3.37
6303,Apple,129663,584114,4.42
6304,Apple,227208,637984,3.75
6305,AXL,78304,511086,3.48
6306,Tecno,276351,986875,3.2
6307,Apple,168666,763188,3.47
6308,Tecno,559509,176969,2.03
6309,Chuwi,411108,160508,3.29
6310,Jio,438723,671347,4.66
6311,Avita,52781,367678,4.55
6312,Infinix,139642,458415,4.06
6313,Fujitsu,546062,535229,1.27
6314,Honor,189944,398610,1.62
6315,Samsung,224591,459318,1.66
6316,Huawei,304483,758087,4.48
6317,Apple,132488,291104,4.63
6318,Microsoft,187141,367320,1.51
6319,Ultimus,291594,412925,3.77
6320,AXL,563268,92771,4.54
6321,Honor,582778,862091,1.17
6322,ASUS,578030,959314,3.87
6323,Colorful,226537,888723,1.61
6324,Lenovo,483945,163916,2.95
6325,Walker,369605,230447,4.6
6326,Apple,169331,413393,4.52
6327,iBall,54337,316149,3.26
6328,Acer,388436,888829,4.27
6329,Huawei,59609,770853,1.79
6330,Honor,37375,978588,1.07
6331,Infinix,570931,820438,2.68
6332,ASUS,286915,865500,2.54
6333,Huawei,123341,803807,1.22
6334,Lenovo,483141,933188,3.07
6335,Huawei,110584,657175,1.59
6336,iBall,171617,281778,1.75
6337,Apple,201235,205840,2.91
6338,Microsoft,165603,758178,1.71
6339,Huawei,165291,666570,4.72
6340,Ultimus,169219,282122,3.97
6341,Chuwi,547141,982561,1.49
6342,Walker,133457,439207,2.1
6343,ASUS,521396,494363,1.61
6344,Fujitsu,524201,211203,2.25
6345,Colorful,416756,672662,2.42
6346,Huawei,244672,137792,3.16
6347,Razer,157093,62529,4.99
6348,Colorful,444071,290024,2.9
6349,Tecno,565653,866565,2.5
6350,Zebronics,230835,774151,4.24
6351,Infinix,25849,43218,2.36
6352,Samsung,79229,233764,3.66
6353,Ultimus,100638,304895,1.83
6354,ASUS,277677,982172,2.19
6355,Microsoft,563919,674674,4.12
6356,Lenovo,287072,650006,4.5
6357,Walker,134545,503847,1.09
6358,Honor,532188,946336,3.19
6359,Fujitsu,321515,752212,1.37
6360,Samsung,249945,916699,3.39
6361,Tecno,329797,789770,4.43
6362,Tecno,141309,386209,4.88
6363,Jio,203888,364558,2.41
6364,AXL,490248,719151,3.46
6365,LG,147870,176235,2.33
6366,Walker,129444,946752,4.84
6367,Chuwi,465528,17388,1.59
6368,ASUS,598583,373232,4.66
6369,Samsung,298813,214026,4.09
6370,Huawei,545406,602020,3.14
6371,Xiaomi,463622,981920,4.95
6372,Honor,26164,673803,2.37
6373,Colorful,291822,144478,2.29
6374,Asus,288462,446158,1.84
6375,Lenovo,81593,873668,1.5
6376,HP,493126,984189,4.13
6377,Chuwi,333183,979114,3.36
6378,iBall,220762,525654,1.95
6379,Avita,434207,477100,4.91
6380,Jio,380495,46733,2.14
6381,Acer,317521,47794,2.75
6382,Primebook,174328,8030,4.95
6383,Apple,525005,603962,3.56
6384,Zebronics,427984,844211,1.29
6385,Acer,228061,729136,4.33
6386,Apple,495693,236810,3.08
6387,MSI,551589,482081,2.73
6388,ASUS,387627,219299,3.31
6389,Ultimus,206090,608631,2.18
6390,Ultimus,417436,407890,1.13
6391,Primebook,53469,715530,2.35
6392,Dell,374210,229122,2.9
6393,Ninkear,119993,900225,2.32
6394,Infinix,489429,280961,3.38
6395,Infinix,249605,967077,1.34
6396,Colorful,283399,368332,2.33
6397,MSI,263439,369491,1.28
6398,Walker,490723,144610,4.29
6399,Avita,284403,48791,4.41
6400,Gigabyte,11766,866964,1.13
6401,Asus,122517,330641,2.54
6402,Tecno,590135,320956,1.87
6403,Asus,423412,993062,4.3
6404,MSI,572263,634718,2.48
6405,ASUS,456175,963781,3.14
6406,ASUS,216039,675622,1.21
6407,Lenovo,551403,778368,3.9
6408,Razer,370701,173493,2.77
6409,Zebronics,358243,995968,2.06
6410,Fujitsu,14235,746983,1.62
6411,Walker,224996,188714,3.4
6412,Ultimus,67010,827025,4.13
6413,Lenovo,247592,990003,2.58
6414,Infinix,168595,553868,3.94
6415,Razer,166632,277225,1.53
6416,Wings,13541,354180,1.68
6417,Dell,25833,964219,4.13
6418,Honor,417969,356369,2.68
6419,Ultimus,413920,268021,3.8
6420,Zebronics,253797,502972,4.71
6421,Xiaomi,31854,824059,1.47
6422,Asus,507095,196616,4.33
6423,Samsung,111586,133304,1.48
6424,HP,523190,291275,2.1
6425,Lenovo,286950,51861,1.48
6426,Zebronics,13330,374504,2.05
6427,Xiaomi,139582,644166,1.18
6428,Xiaomi,91929,682832,2.64
6429,MSI,146021,874673,4.02
6430,Lenovo,98939,305547,2.15
6431,Fujitsu,134253,665690,3.55
6432,Fujitsu,439577,741577,1.77
6433,Xiaomi,229246,315964,4.08
6434,iBall,10353,30076,2.73
6435,Razer,40038,751919,2.06
6436,Honor,471992,843527,1.63
6437,Asus,177495,629126,1.09
6438,Honor,500711,930520,1.13
6439,Gigabyte,200914,155649,3.17
6440,Xiaomi,134396,554503,4.73
6441,Acer,478250,350502,3.75
6442,Avita,92185,599627,3.14
6443,LG,39610,30343,4.21
6444,AXL,63548,979562,1.46
6445,Acer,143899,981227,4.81
6446,Gigabyte,118231,134163,1.6
6447,Lenovo,283447,642406,4.76
6448,Razer,499014,649554,2.11
6449,Fujitsu,328852,855928,3.76
6450,Xiaomi,242483,935689,2.0
6451,Asus,506666,710165,1.82
6452,Jio,29176,190189,1.73
6453,Acer,180376,788116,1.57
6454,HP,45191,388311,2.74
6455,LG,88800,567998,2.72
6456,Lenovo,372804,358352,4.75
6457,Xiaomi,132473,809526,4.49
6458,Wings,512059,564649,1.94
6459,Lenovo,143851,639703,4.58
6460,iBall,271444,343179,2.48
6461,Huawei,186120,991442,4.64
6462,Colorful,550301,68828,1.13
6463,Acer,287428,588181,4.32
6464,Tecno,493475,789577,1.03
6465,Ninkear,526803,331619,2.85
6466,Walker,130178,238676,2.36
6467,LG,20860,64916,1.38
6468,Fujitsu,593114,585143,2.08
6469,Samsung,390097,441359,4.92
6470,Huawei,8048,116807,1.62
6471,LG,379716,495986,2.98
6472,Ultimus,339047,491613,4.04
6473,Zebronics,297739,406725,4.43
6474,Acer,160125,808275,2.71
6475,Walker,166384,564109,4.6
6476,Acer,60227,646691,1.54
6477,Colorful,428358,66551,3.53
6478,Walker,47784,856477,2.99
6479,Xiaomi,47857,226024,4.52
6480,Ninkear,326689,342644,2.1
6481,Ninkear,289328,353753,2.85
6482,Colorful,592730,428249,2.31
6483,Razer,489003,700602,4.49
6484,iBall,301051,65220,2.78
6485,iBall,108157,605591,2.72
6486,Lenovo,336697,420445,2.3
6487,Acer,499309,742146,4.96
6488,LG,443097,948331,2.16
6489,Xiaomi,567222,974744,4.01
6490,Fujitsu,188807,244516,2.48
6491,Avita,442724,205037,1.88
6492,Apple,579481,229939,3.23
6493,Walker,197282,773483,1.8
6494,Ninkear,84490,34534,2.75
6495,Acer,428185,998874,4.84
6496,Wings,437140,920055,1.99
6497,Dell,243666,45890,1.79
6498,Tecno,169722,416455,3.45
6499,HP,522923,83702,3.51
6500,Microsoft,351250,617048,3.54
6501,HP,20753,635947,4.49
6502,Microsoft,148512,635276,3.88
6503,Dell,595153,766683,4.51
6504,Infinix,289171,907342,2.18
6505,Xiaomi,148281,226029,3.08
6506,Gigabyte,142927,336455,4.87
6507,Razer,56804,946874,2.45
6508,Primebook,18109,866858,3.39
6509,iBall,357026,206832,4.15
6510,Dell,75159,420887,2.32
6511,Zebronics,122622,314831,3.8
6512,Walker,117842,987295,2.68
6513,Dell,186629,428776,3.02
6514,Avita,17483,982866,1.01
6515,Gigabyte,422757,208582,4.75
6516,Gigabyte,327439,49477,3.56
6517,Asus,572373,941661,2.29
6518,Primebook,226841,70170,2.77
6519,Colorful,393291,488644,3.38
6520,iBall,354430,693506,2.25
6521,Avita,292245,958719,3.15
6522,LG,561858,895848,4.69
6523,iBall,315903,672353,1.9
6524,AXL,367891,993647,4.21
6525,Huawei,420551,589644,4.74
6526,Dell,205803,710860,1.25
6527,iBall,206119,519138,4.78
6528,Ninkear,235735,607271,1.79
6529,Tecno,229226,204361,4.16
6530,Wings,379712,679298,3.92
6531,Gigabyte,363372,91709,2.97
6532,LG,427715,774370,3.06
6533,Primebook,473744,870089,2.93
6534,AXL,314611,716638,1.06
6535,Asus,80581,519490,2.67
6536,LG,168519,951936,3.89
6537,Chuwi,23840,864655,4.03
6538,iBall,52678,241681,3.77
6539,HP,539131,11922,4.05
6540,Gigabyte,337131,49264,1.87
6541,ASUS,236364,677311,4.36
6542,Primebook,25155,245849,3.29
6543,Razer,567375,463260,4.67
6544,Honor,482410,203040,4.25
6545,Wings,133857,202707,2.11
6546,Chuwi,264966,82963,2.84
6547,HP,86684,295487,2.4
6548,iBall,109866,285460,1.02
6549,Avita,114676,738377,1.28
6550,AXL,382011,16153,4.56
6551,Gigabyte,356897,343102,1.13
6552,Avita,554879,856738,2.91
6553,Samsung,207646,931890,2.24
6554,MSI,219949,778475,3.56
6555,Zebronics,121458,339171,3.45
6556,Chuwi,406320,218324,1.7
6557,MSI,326448,844229,4.26
6558,Tecno,234741,633744,2.15
6559,iBall,431893,697519,4.89
6560,iBall,299875,260691,2.0
6561,Microsoft,301274,216968,1.52
6562,Dell,520692,119553,1.25
6563,Razer,182580,357140,1.62
6564,Infinix,431589,633234,4.82
6565,Asus,460486,728838,3.47
6566,Acer,355965,270287,2.46
6567,Tecno,282132,239249,2.51
6568,Jio,214635,223014,4.04
6569,Avita,397151,555521,1.12
6570,LG,133104,132324,3.06
6571,Xiaomi,381194,606942,2.61
6572,Colorful,406247,230940,1.17
6573,Lenovo,68724,600445,4.09
6574,Avita,294407,547418,3.07
6575,Razer,146740,434751,3.74
6576,Honor,220274,126932,4.33
6577,Acer,324968,762497,1.71
6578,ASUS,91979,836498,2.7
6579,Acer,10032,719637,4.69
6580,MSI,228107,170124,4.05
6581,Microsoft,125305,306802,4.19
6582,Ninkear,306601,876295,2.63
6583,Asus,320297,574441,3.62
6584,Wings,187708,72408,2.48
6585,Honor,188199,856405,4.03
6586,HP,542692,71999,4.96
6587,Chuwi,201732,355567,2.18
6588,MSI,117261,255252,3.02
6589,Avita,507216,942870,2.2
6590,iBall,468534,829659,2.89
6591,Honor,374366,822889,2.34
6592,Asus,591068,48935,4.02
6593,Jio,80032,157426,4.76
6594,Fujitsu,320225,483039,3.61
6595,Walker,54538,929784,1.51
6596,Huawei,462473,923711,2.53
6597,Apple,450617,351754,2.32
6598,Lenovo,285353,5137,1.79
6599,Gigabyte,288223,681141,4.05
6600,Ninkear,449747,988185,1.17
6601,Asus,56869,274503,1.03
6602,Ninkear,198000,551985,1.03
6603,Tecno,506418,721124,4.48
6604,Microsoft,551477,625150,1.03
6605,iBall,261993,626467,1.59
6606,Honor,322665,559793,4.06
6607,HP,9739,734362,4.77
6608,iBall,453154,396126,3.98
6609,Chuwi,479385,589121,1.8
6610,Wings,491474,748187,3.61
6611,Infinix,420366,985644,1.23
6612,Microsoft,280724,586762,1.76
6613,HP,407948,587114,1.81
6614,Microsoft,277769,811904,4.73
6615,Avita,264136,836957,2.3
6616,Fujitsu,580027,37175,4.19
6617,Razer,15173,39038,4.31
6618,Microsoft,230616,152018,2.78
6619,Primebook,392461,641582,3.79
6620,Avita,544382,429411,3.03
6621,Acer,566034,866340,1.03
6622,Jio,481268,984820,4.41
6623,LG,200495,250342,2.7
6624,Microsoft,44547,480039,1.23
6625,Jio,535172,73367,4.43
6626,Colorful,315842,444857,1.37
6627,Razer,172617,508734,2.04
6628,Chuwi,520455,651258,4.83
6629,LG,281317,203879,1.08
6630,Fujitsu,234391,176783,1.84
6631,Ultimus,150510,990154,3.64
6632,Primebook,122565,418594,1.19
6633,Ultimus,386886,975982,1.4
6634,Infinix,239896,345120,3.03
6635,Avita,106510,932038,4.01
6636,Primebook,214156,562742,1.22
6637,Honor,36965,148783,3.01
6638,Ninkear,418996,892711,2.42
6639,Wings,139490,307751,2.93
6640,Infinix,279984,38380,1.94
6641,AXL,569639,676900,2.5
6642,Avita,192742,563989,3.38
6643,Asus,524700,917872,4.99
6644,Fujitsu,153762,744042,1.23
6645,Microsoft,510012,117510,3.07
6646,Xiaomi,417751,493457,2.97
6647,Dell,68918,258523,3.36
6648,Ultimus,125179,228557,1.87
6649,Infinix,374238,339538,3.56
6650,LG,402030,495157,3.47
6651,Asus,404014,61272,1.12
6652,Fujitsu,361768,205760,1.05
6653,Samsung,42613,189944,2.55
6654,MSI,25297,993073,1.11
6655,Chuwi,28506,776961,1.84
6656,ASUS,60884,21371,4.43
6657,Jio,434151,592582,3.27
6658,Huawei,137661,799576,3.29
6659,Ultimus,528280,831132,4.57
6660,Samsung,436999,707759,1.38
6661,Fujitsu,301431,750913,3.71
6662,Chuwi,310194,671350,1.77
6663,Primebook,549629,229425,1.91
6664,Ninkear,411047,201064,2.13
6665,Huawei,418455,59904,3.03
6666,Chuwi,459413,331562,4.76
6667,Huawei,346229,56682,3.35
6668,Fujitsu,579484,318657,1.34
6669,Honor,244754,41099,4.8
6670,Huawei,138034,646211,3.05
6671,Dell,247223,105828,3.83
6672,Ultimus,21073,294347,1.92
6673,MSI,488054,428320,3.47
6674,Microsoft,71210,886387,3.5
6675,Microsoft,496610,59772,1.91
6676,Huawei,166226,124739,3.05
6677,Asus,180434,300330,4.3
6678,Acer,47307,135793,4.22
6679,Avita,438032,344675,4.51
6680,Ninkear,458524,228856,4.84
6681,Razer,86550,185967,3.27
6682,AXL,122038,848768,2.52
6683,Razer,271710,759999,4.26
6684,Zebronics,270982,295945,3.48
6685,Acer,190720,620582,3.36
6686,Wings,178407,681664,3.65
6687,Microsoft,111116,628744,3.86
6688,Lenovo,192215,947827,3.77
6689,Xiaomi,591299,60822,3.18
6690,Apple,584447,57155,3.16
6691,Primebook,94331,312842,2.33
6692,AXL,536150,830672,1.78
6693,MSI,579200,381983,2.24
6694,Wings,227792,341235,2.21
6695,Honor,77128,658208,2.07
6696,MSI,362210,397816,3.98
6697,Wings,508793,830517,4.2
6698,Huawei,160133,561355,1.14
6699,Zebronics,481482,729818,3.33
6700,MSI,50259,892788,3.97
6701,MSI,517867,893290,4.56
6702,HP,459484,201262,4.59
6703,Zebronics,326526,873672,3.04
6704,Avita,282906,456965,4.51
6705,Asus,68421,66558,4.22
6706,Huawei,472183,527332,1.59
6707,Ultimus,282978,92844,2.49
6708,Avita,308455,648842,2.85
6709,ASUS,515073,256517,4.21
6710,Razer,571619,625471,3.78
6711,Ultimus,533105,648149,4.01
6712,Microsoft,485529,786586,1.83
6713,LG,526091,113927,4.24
6714,Fujitsu,361037,811375,1.93
6715,Jio,250581,733633,3.27
6716,Honor,46354,437292,1.24
6717,Razer,467339,818593,3.75
6718,Lenovo,78080,382176,3.32
6719,Chuwi,123294,980706,4.16
6720,Ninkear,333446,917699,1.31
6721,Ultimus,152163,949864,1.65
6722,Honor,546935,435661,4.8
6723,Asus,213892,600330,4.54
6724,Honor,556446,679188,4.92
6725,Dell,311351,263384,3.71
6726,Primebook,273073,758029,2.29
6727,Ultimus,358648,346524,3.5
6728,Infinix,411274,27328,2.04
6729,Wings,42651,768358,2.15
6730,Fujitsu,323425,714238,2.64
6731,Ninkear,386739,968301,2.9
6732,Acer,368316,201948,3.57
6733,Primebook,529194,419825,2.42
6734,Ninkear,157239,89720,1.16
6735,Ninkear,584756,592268,2.61
6736,Infinix,175559,167917,3.09
6737,Colorful,354604,96746,1.53
6738,Asus,492735,992674,4.93
6739,Walker,74581,61186,3.45
6740,Samsung,565416,456224,1.72
6741,Tecno,317285,459933,4.81
6742,Honor,517137,610362,4.22
6743,Infinix,219053,508368,2.93
6744,Asus,595257,401254,4.73
6745,Samsung,289637,876862,3.97
6746,Chuwi,560577,674064,1.45
6747,Microsoft,41214,472038,1.46
6748,Jio,562577,745627,3.32
6749,Gigabyte,388982,908453,1.97
6750,Avita,129605,489591,3.33
6751,Colorful,401905,161018,4.14
6752,iBall,126868,436677,2.52
6753,Fujitsu,462358,649410,2.47
6754,Huawei,21128,340605,1.54
6755,Colorful,504182,215574,2.14
6756,Ninkear,540745,72707,4.95
6757,Razer,171843,265996,1.87
6758,Apple,68683,546253,4.21
6759,Lenovo,466479,975653,4.91
6760,Gigabyte,18454,993174,4.42
6761,Jio,391295,580251,4.62
6762,Gigabyte,100086,973040,3.33
6763,ASUS,345916,13706,1.32
6764,AXL,129880,142031,4.41
6765,Colorful,555066,484867,4.23
6766,Wings,494921,245054,3.19
6767,Avita,175194,362024,3.42
6768,Primebook,125504,582236,3.31
6769,Dell,149243,82322,1.53
6770,Jio,393166,302991,1.59
6771,Asus,49933,829242,2.83
6772,Walker,69069,609176,1.99
6773,iBall,339779,313308,3.91
6774,Xiaomi,133583,499013,3.1
6775,Infinix,166288,69462,4.54
6776,Ninkear,216616,36470,1.07
6777,AXL,401008,564604,2.39
6778,Honor,348901,895465,2.43
6779,Infinix,278374,997909,4.91
6780,Primebook,438046,693368,2.15
6781,Xiaomi,38972,39881,4.43
6782,LG,89325,141516,3.47
6783,Asus,501687,467903,3.45
6784,Zebronics,95817,309275,3.86
6785,LG,575419,269296,4.78
6786,ASUS,299457,958673,2.01
6787,Zebronics,299101,348770,1.94
6788,Primebook,454216,728332,3.81
6789,Dell,139211,961447,3.06
6790,Apple,170091,931580,2.03
6791,Dell,108289,581454,1.8
6792,HP,463220,137675,4.44
6793,Tecno,297244,714264,4.33
6794,Tecno,190158,902050,3.94
6795,Walker,91261,846502,1.25
6796,Apple,591861,940790,1.31
6797,Huawei,556478,318377,1.14
6798,Primebook,541338,514528,1.38
6799,AXL,374765,859898,2.71
6800,Infinix,187580,312653,1.07
6801,Zebronics,309494,901620,3.45
6802,Razer,325561,121551,2.61
6803,Samsung,90839,65129,2.95
6804,Acer,503270,261721,2.95
6805,Ninkear,40501,545874,2.53
6806,iBall,409343,762529,2.29
6807,ASUS,53530,855601,3.25
6808,Wings,471859,666321,2.36
6809,Avita,328903,362006,2.3
6810,Wings,76162,910454,3.7
6811,Ninkear,463005,500503,4.03
6812,Zebronics,133549,795365,4.88
6813,Microsoft,454800,136945,3.24
6814,Razer,254405,168768,2.5
6815,Fujitsu,381081,777601,2.72
6816,Gigabyte,542626,788918,2.56
6817,Ninkear,446596,991016,4.3
6818,Lenovo,337273,688223,2.05
6819,Xiaomi,115099,434112,3.49
6820,Apple,200122,109930,3.65
6821,Avita,345414,21835,4.17
6822,iBall,186126,166276,3.41
6823,Primebook,542888,959840,1.08
6824,MSI,379724,676294,4.88
6825,iBall,475104,462382,1.23
6826,Colorful,303099,137598,4.1
6827,Dell,95267,851641,3.88
6828,Samsung,324835,192294,1.31
6829,Honor,333571,41635,2.79
6830,Asus,27264,774467,2.1
6831,Walker,579365,665036,3.39
